year,country,city,gender,rank,name,nation,round,time,forfeit
2019,rus,moscow,men,33,YuFei Pan,CHN,final,,
2019,rus,moscow,men,34,Danny Valencia,ECU,final,,
2019,rus,moscow,men,35,Matthias Erber,AUT,final,,
2019,rus,moscow,men,36,Jan Hojer,GER,final,,
2019,rus,moscow,men,37,Alisher Murat,KAZ,final,,
2019,rus,moscow,men,38,Sam Avezou,FRA,final,,
2019,rus,moscow,men,39,Michael Piccolruaz,ITA,final,,
2019,rus,moscow,men,40,Sean McColl,CAN,final,,
2019,rus,moscow,men,41,Jakob Schubert,AUT,final,,
2019,rus,moscow,men,42,Kokoro Fujii,JPN,final,,
2019,rus,moscow,men,43,Aleksei Rubtsov ,RUS,final,,
2019,rus,moscow,men,44,Rudolph Ruana,USA,final,,
2019,rus,moscow,men,45,Cesar Grosso,BRA,final,,
2019,rus,moscow,men,46,Taisei Ishimatsu,JPN,final,,
2019,rus,moscow,men,47,John Brosler,USA,final,,
2019,rus,moscow,men,48,Cheung-chi Shoji Chan,HKG,final,,
2019,rus,moscow,men,49,Rei Sugimoto,JPN,final,,
2019,rus,moscow,men,50,Sascha Lehmann,SUI,final,,
2019,rus,moscow,men,51,ODE RIFALDI RIDJAYA,INA,final,,
2019,rus,moscow,men,52,Yannick Flohé,GER,final,,
2019,rus,moscow,men,53,Jernej Kruder,SLO,final,,
2019,rus,moscow,men,54,William Bosi,GBR,final,,
2019,rus,moscow,men,55,Alimzhan Myrzabekov,KAZ,final,,
2019,rus,moscow,men,56,William Ridal,GBR,final,,
2019,rus,moscow,men,57,Georg Parma,AUT,final,,
2019,rus,moscow,men,58,Jongwon Chon,KOR,final,,
2019,rus,moscow,men,59,Simon Lorenzi,BEL,final,,
2019,rus,moscow,men,60,Lasa Temi,INA,final,,
2019,rus,moscow,men,61,Yudai Ikeda,JPN,final,,
2019,rus,moscow,men,62,Mark Chan Chong Kiat,SIN,final,,
2019,rus,moscow,men,63,Nimrod Marcus,ISR,final,,
2019,rus,moscow,men,64,Chi-fung AU,HKG,final,,
2019,rus,moscow,men,65,Alban Levier,FRA,final,,
2019,rus,moscow,men,66,Singh Adarsh ,IND,final,,
2019,rus,moscow,men,67,Stefano Ghisolfi,ITA,final,,
2019,rus,moscow,men,68,Ram Levin,ISR,final,,
2019,rus,moscow,men,69,Christopher Cosser,RSA,final,,
2019,rus,moscow,men,70,Lukas Franckaert,BEL,final,,
2019,rus,moscow,men,71,Ka-chun Yau,HKG,final,,
2019,rus,moscow,men,72,Hannes Puman,SWE,final,,
2019,rus,moscow,men,73,Loïc Timmermans,BEL,final,,
2019,rus,moscow,men,74,Zach Galla,USA,final,,
2019,rus,moscow,men,75,Jules Kluwer,NED,final,,
2019,rus,moscow,men,76,Francesco Vettorata,ITA,final,,
2019,rus,moscow,men,77,Anze Peharc,SLO,final,,
2019,rus,moscow,men,78,Nicolas Collin,BEL,final,,
2019,rus,moscow,men,79,Dmitry Karavaev,BLR,final,,
2019,rus,moscow,men,80,Alex Khazanov,ISR,final,,
2019,rus,moscow,men,81,Domen Skofic,SLO,final,,
2019,rus,moscow,men,82,Cheuk-hei HO,HKG,final,,
2019,rus,moscow,men,83,Yuval Shemla,ISR,final,,
2019,rus,moscow,men,84,Alexander Megos,GER,final,,
2019,rus,moscow,men,85,Dmitrii Fakirianov,RUS,final,,
2019,rus,moscow,men,86,Guillaume Moro,FRA,final,,
2019,rus,moscow,men,87,Gholamali Baratzadeh,IRI,final,,
2019,rus,moscow,men,88,Marcello Bombardi,ITA,final,,
2019,rus,moscow,men,89,Tim Reuser,NED,final,,
2019,rus,moscow,men,90,Philipp Martin,GER,final,,
2019,rus,moscow,men,91,Artem Khabibullin,RUS,final,,
2019,sui,villars,men,1,Aleksandr Shikov,RUS,final,5.542,
2019,sui,villars,men,2,Dmitrii Timofeev,RUS,final,,fall
2019,sui,villars,men,3,Jan Kriz,CZE,final,7.765,
2019,sui,villars,men,4,Bassa Mawem,FRA,final,,fall
2019,sui,villars,men,5,Vladislav Deulin,RUS,final,5.754,
2019,sui,villars,men,6,Danyil Boldyrev,UKR,final,6.011,
2019,sui,villars,men,7,QiXin Zhong,CHN,final,,fall
2019,sui,villars,men,8,Reza Alipourshenazandifar,IRI,final,,False start
2019,sui,villars,men,9,Ludovico Fossali,ITA,final,5.863,
2019,sui,villars,men,10,Lev Rudatskiy,RUS,final,6.300,
2019,sui,villars,men,11,JinBao LONG,CHN,final,6.556,
2019,sui,villars,men,12,Long CAO,CHN,final,6.970,
2019,sui,villars,men,13,Aleksandr Shilov,RUS,final,7.367,
2019,sui,villars,men,14,Rishat Khaibullin,KAZ,final,7.499,
2019,sui,villars,men,15,Seungbeom Lee,KOR,final,,fall
2019,sui,villars,men,16,Sergei Rukin,RUS,final,,False start
2019,sui,villars,men,17,Marcin Dzienski,POL,final,,
2019,sui,villars,men,18,Stanislav Kokorin,RUS,final,,
2019,sui,villars,men,19,Kostiantyn Pavlenko,UKR,final,,
2019,sui,villars,men,20,Alfian Muhammad,INA,final,,
2019,sui,villars,men,21,ZhiXing CHEN,CHN,final,,
2019,sui,villars,men,22,Manuel Cornu,FRA,final,,
2019,sui,villars,men,23,Pierre Rebreyend,FRA,final,,
2019,sui,villars,men,24,Carlos Granja,ECU,final,,
2019,sui,villars,men,25,Erik Noya Cardona,ESP,final,,
2019,sui,villars,men,26,Kokoro Fujii,JPN,final,,
2019,sui,villars,men,27,Gian Luca Zodda,ITA,final,,
2019,sui,villars,men,28,Tomoa Narasaki,JPN,final,,
2019,sui,villars,men,29,Nikolai Iarilovets,RUS,final,,
2019,sui,villars,men,30,Artem Khabibullin,RUS,final,,
2019,sui,villars,men,31,Jan Hojer,GER,final,,
2019,sui,villars,men,32,Lukas Knapp,AUT,final,,
2019,sui,villars,men,33,Kai Harada,JPN,final,,
2019,sui,villars,men,34,YuFei Pan,CHN,final,,
2019,sui,villars,men,35,Michael Piccolruaz,ITA,final,,
2019,sui,villars,men,36,William Bosi,GBR,final,,
2019,sui,villars,men,37,Nathaniel Coleman,USA,final,,
2019,sui,villars,men,38,Chi-fung AU,HKG,final,,
2019,sui,villars,men,39,Cesar Grosso,BRA,final,,
2019,sui,villars,men,40,Meichi Narasaki,JPN,final,,
2019,sui,villars,men,41,Jakob Schubert,AUT,final,,
2019,sui,villars,men,42,Jongwon Chon,KOR,final,,
2019,sui,villars,men,43,Zach Galla,USA,final,,
2019,sui,villars,men,44,Danny Valencia,ECU,final,,
2019,sui,villars,men,45,Rudolph Ruana,USA,final,,
2019,sui,villars,men,46,Rei Sugimoto,JPN,final,,
2019,sui,villars,men,47,Sean McColl,CAN,final,,
2019,sui,villars,men,48,Mickael Mawem,FRA,final,,
2019,sui,villars,men,49,Mikel Asier Linacisoro Molina,ESP,final,,
2019,sui,villars,men,50,Dohyun Lee,KOR,final,,
2019,sui,villars,men,51,Jernej Kruder,SLO,final,,
2019,sui,villars,men,52,Stefano Ghisolfi,ITA,final,,
2019,sui,villars,men,53,Simon Lorenzi,BEL,final,,
2019,sui,villars,men,54,Nimrod Marcus,ISR,final,,
2019,sui,villars,men,55,Tobias Plangger,AUT,final,,
2019,sui,villars,men,56,Ram Levin,ISR,final,,
2019,sui,villars,men,57,Christopher Cosser,RSA,final,,
2019,sui,villars,men,58,Hanwool KIM,KOR,final,,
2019,sui,villars,men,59,Francesco Vettorata,ITA,final,,
2019,sui,villars,men,60,Alberto Ginés López,ESP,final,,
2019,sui,villars,men,61,Anze Peharc,SLO,final,,
2019,sui,villars,men,62,Alexander Megos,GER,final,,
2019,sui,villars,men,63,Yannick Flohé,GER,final,,
2019,sui,villars,men,64,Leo Avezou,FRA,final,,
2019,sui,villars,men,65,Matthias Erber,AUT,final,,
2019,sui,villars,men,66,Jabee Kim,KOR,final,,
2019,sui,villars,men,67,John Brosler,USA,final,,
2019,sui,villars,men,68,Javier Cano Blazquez,ESP,final,,
2019,sui,villars,men,69,Marcello Bombardi,ITA,final,,
2019,sui,villars,men,70,Luka Potocar,SLO,final,,
2019,sui,villars,men,71,Tim Reuser,NED,final,,
2019,sui,villars,men,72,Ronny Escobar,CHI,final,,
2019,sui,villars,men,73,Sean Bailey,USA,final,,
2019,sui,villars,men,74,Amir Maimuratov,KAZ,final,,
2019,sui,villars,men,75,Campbell Harrison,AUS,final,,
2019,sui,villars,men,76,Simón Padin,ARG,final,,
2019,sui,villars,men,77,Domen Skofic,SLO,final,,
2019,sui,villars,men,78,Jakub Konecny,CZE,final,,
2019,sui,villars,men,79,Jose Maria Aljaro,CHI,final,,
2019,sui,villars,men,80,Nicolas Collin,BEL,final,,
2019,sui,villars,men,81,Dmitrii Fakirianov,RUS,final,,
2019,sui,villars,men,81,Aspar Jaelolo,INA,final,,
2019,chn,wujiang,men,1,Dmitrii Timofeev,RUS,final,,
2019,chn,wujiang,men,2,Bassa Mawem,FRA,final,,
2019,chn,wujiang,men,3,Ludovico Fossali,ITA,final,,
2019,chn,wujiang,men,4,Reza Alipourshenazandifar,IRI,final,,
2019,chn,wujiang,men,5,Vladislav Deulin,RUS,final,,
2019,chn,wujiang,men,6,Kostiantyn Pavlenko,UKR,final,,
2019,chn,wujiang,men,7,Jan Kriz,CZE,final,,
2019,chn,wujiang,men,8,ZhiXing CHEN,CHN,final,,
2019,chn,wujiang,men,9,Fatchur Roji,INA,final,,
2019,chn,wujiang,men,10,Alfian Muhammad,INA,final,,
2019,chn,wujiang,men,11,PengHui LIN,CHN,final,,
2019,chn,wujiang,men,12,Arsenii Bogomolov,RUS,final,,
2019,chn,wujiang,men,13,Marcin Dzienski,POL,final,,
2019,chn,wujiang,men,14,Aleksandr Shilov,RUS,final,,
2019,chn,wujiang,men,15,Aspar Jaelolo,INA,final,,
2019,chn,wujiang,men,16,ZhiYong Ou,CHN,final,,
2019,chn,wujiang,men,17,John Brosler,USA,final,,
2019,chn,wujiang,men,18,Gian Luca Zodda,ITA,final,,
2019,chn,wujiang,men,19,Carlos Granja,ECU,final,,
2019,chn,wujiang,men,20,JinBao LONG,CHN,final,,
2019,chn,wujiang,men,21,Liang ZHANG,CHN,final,,
2019,chn,wujiang,men,22,Sergei Luzhetskii,RUS,final,,
2019,chn,wujiang,men,23,Mickael Mawem,FRA,final,,
2019,chn,wujiang,men,24,QiXin Zhong,CHN,final,,
2019,chn,wujiang,men,25,Shuo Xu,CHN,final,,
2019,chn,wujiang,men,26,ZhaXi BianBa,CHN,final,,
2019,chn,wujiang,men,27,Kokoro Fujii,JPN,final,,
2019,chn,wujiang,men,28,Long CAO,CHN,final,,
2019,chn,wujiang,men,29,Michael Piccolruaz,ITA,final,,
2019,chn,wujiang,men,30,Manuel Cornu,FRA,final,,
2019,chn,wujiang,men,31,Jan Hojer,GER,final,,
2019,chn,wujiang,men,32,Danny Valencia,ECU,final,,
2019,chn,wujiang,men,33,Cheung-chi Shoji Chan,HKG,final,,
2019,chn,wujiang,men,34,Nicolas Collin,BEL,final,,
2019,chn,wujiang,men,35,YuFei Pan,CHN,final,,
2019,chn,wujiang,men,36,Meichi Narasaki,JPN,final,,
2019,chn,wujiang,men,37,William Bosi,GBR,final,,
2019,chn,wujiang,men,38,Jakob Schubert,AUT,final,,
2019,chn,wujiang,men,39,Hanwool KIM,KOR,final,,
2019,chn,wujiang,men,40,Chi-fung AU,HKG,final,,
2019,chn,wujiang,men,41,Sean McColl,CAN,final,,
2019,chn,wujiang,men,42,Kai Harada,JPN,final,,
2019,chn,wujiang,men,43,ODE RIFALDI RIDJAYA,INA,final,,
2019,chn,wujiang,men,44,Nathaniel Coleman,USA,final,,
2019,chn,wujiang,men,45,Yannick Flohé,GER,final,,
2019,chn,wujiang,men,46,Jongwon Chon,KOR,final,,
2019,chn,wujiang,men,47,Jernej Kruder,SLO,final,,
2019,chn,wujiang,men,48,Sascha Lehmann,SUI,final,,
2019,chn,wujiang,men,49,Georg Parma,AUT,final,,
2019,chn,wujiang,men,50,William Ridal,GBR,final,,
2019,chn,wujiang,men,51,Nikolai Iarilovets,RUS,final,,
2019,chn,wujiang,men,52,Simon Lorenzi,BEL,final,,
2019,chn,wujiang,men,53,Leo Avezou,FRA,final,,
2019,chn,wujiang,men,54,Tomoa Narasaki,JPN,final,,
2019,chn,wujiang,men,55,Rudolph Ruana,USA,final,,
2019,chn,wujiang,men,56,Marcello Bombardi,ITA,final,,
2019,chn,wujiang,men,57,Sean Bailey,USA,final,,
2019,chn,wujiang,men,58,Alex Khazanov,ISR,final,,
2019,chn,wujiang,men,59,Loïc Timmermans,BEL,final,,
2019,chn,wujiang,men,60,Hei-yeung Lam,HKG,final,,
2019,chn,wujiang,men,61,Lasa Temi,INA,final,,
2019,chn,wujiang,men,62,Ram Levin,ISR,final,,
2019,chn,wujiang,men,63,Nimrod Marcus,ISR,final,,
2019,chn,wujiang,men,64,Stefano Ghisolfi,ITA,final,,
2019,chn,wujiang,men,65,Zach Galla,USA,final,,
2019,chn,wujiang,men,66,Sergii Topishko,UKR,final,,
2019,chn,wujiang,men,67,Alban Levier,FRA,final,,
2019,chn,wujiang,men,68,Anze Peharc,SLO,final,,
2019,chn,wujiang,men,69,Hannes Puman,SWE,final,,
2019,chn,wujiang,men,70,Philipp Martin,GER,final,,
2019,chn,wujiang,men,71,Francesco Vettorata,ITA,final,,
2019,chn,wujiang,men,72,Sergei Skorodumov,RUS,final,,
2019,chn,wujiang,men,73,Sam Lavender,AUS,final,,
2019,chn,wujiang,men,74,Ned Middlehurst,AUS,final,,
2019,chn,wujiang,men,75,Fedir Samoilov,UKR,final,,
2019,chn,wujiang,men,76,Yuval Shemla,ISR,final,,
2019,chn,wujiang,men,77,George Sanders,NZL,final,,
2019,chn,wujiang,men,78,David Barrans,GBR,final,,
2019,chn,wujiang,men,79,Keita Dohi,JPN,final,,
2019,chn,wujiang,men,80,Hritik Marne,IND,final,,
2019,chn,wujiang,men,81,Alexander Megos,GER,final,,
2019,chn,wujiang,men,82,Vadim Timonov,RUS,final,,
2019,chn,wujiang,men,83,Thomas Waldin,NZL,final,,
2019,chn,wujiang,men,84,Kristoffer Lindbäck,SWE,final,,
2019,chn,wujiang,men,85,Guillaume Moro,FRA,final,,
2019,chn,xiamen,men,1,QiXin Zhong,CHN,final,7.208,
2019,chn,xiamen,men,2,Lev Rudatskiy,RUS,final,,fall
2019,chn,xiamen,men,3,Vladislav Deulin,RUS,final,5.635,
2019,chn,xiamen,men,4,Sergei Rukin,RUS,final,5.763,
2019,chn,xiamen,men,5,Bassa Mawem,FRA,final,5.806,
2019,chn,xiamen,men,6,Reza Alipourshenazandifar,IRI,final,6.366,
2019,chn,xiamen,men,7,Dmitrii Timofeev,RUS,final,6.457,
2019,chn,xiamen,men,8,Alfian Muhammad,INA,final,,False start
2019,chn,xiamen,men,9,Seungbeom Lee,KOR,final,5.856,
2019,chn,xiamen,men,10,JinBao LONG,CHN,final,5.904,
2019,chn,xiamen,men,11,PengHui LIN,CHN,final,5.914,
2019,chn,xiamen,men,12,Aleksandr Shikov,RUS,final,5.950,
2019,chn,xiamen,men,13,Rishat Khaibullin,KAZ,final,6.012,
2019,chn,xiamen,men,14,Pierre Rebreyend,FRA,final,6.064,
2019,chn,xiamen,men,15,Fatchur Roji,INA,final,6.795,
2019,chn,xiamen,men,16,Aleksandr Shilov,RUS,final,8.823,
2019,chn,xiamen,men,17,RongQi LIANG,CHN,final,,
2019,chn,xiamen,men,18,Amir Maimuratov,KAZ,final,,
2019,chn,xiamen,men,19,MinHui WANG,CHN,final,,
2019,chn,xiamen,men,20,ZhiYong Ou,CHN,final,,
2019,chn,xiamen,men,21,Stanislav Kokorin,RUS,final,,
2019,chn,xiamen,men,22,Kostiantyn Pavlenko,UKR,final,,
2019,chn,xiamen,men,23,Arsenii Bogomolov,RUS,final,,
2019,chn,xiamen,men,24,Jan Kriz,CZE,final,,
2019,chn,xiamen,men,25,Marcin Dzienski,POL,final,,
2019,chn,xiamen,men,26,Aripin Zaenal,INA,final,,
2019,chn,xiamen,men,27,Liang ZHANG,CHN,final,,
2019,chn,xiamen,men,28,Aspar Jaelolo,INA,final,,
2019,chn,xiamen,men,29,Carlos Granja,ECU,final,,
2019,chn,xiamen,men,30,Guangfeng Li,CHN,final,,
2019,chn,xiamen,men,31,Kokoro Fujii,JPN,final,,
2019,chn,xiamen,men,32,Yannick Flohé,GER,final,,
2019,chn,xiamen,men,33,Jongwon Chon,KOR,final,,
2019,chn,xiamen,men,34,Meichi Narasaki,JPN,final,,
2019,chn,xiamen,men,35,Morteza Mohammadi,IRI,final,,
2019,chn,xiamen,men,36,Keita Dohi,JPN,final,,
2019,chn,xiamen,men,37,Guillaume Moro,FRA,final,,
2019,chn,xiamen,men,38,YuFei Pan,CHN,final,,
2019,chn,xiamen,men,39,Tomoa Narasaki,JPN,final,,
2019,chn,xiamen,men,40,Michael Piccolruaz,ITA,final,,
2019,chn,xiamen,men,41,Marcello Bombardi,ITA,final,,
2019,chn,xiamen,men,42,Sean McColl,CAN,final,,
2019,chn,xiamen,men,43,Hanwool KIM,KOR,final,,
2019,chn,xiamen,men,44,Stefano Ghisolfi,ITA,final,,
2019,chn,xiamen,men,45,Simon Lorenzi,BEL,final,,
2019,chn,xiamen,men,46,Sean Bailey,USA,final,,
2019,chn,xiamen,men,47,Aleksei Rubtsov ,RUS,final,,
2019,chn,xiamen,men,48,Loïc Timmermans,BEL,final,,
2019,chn,xiamen,men,49,Mikel Asier Linacisoro Molina,ESP,final,,
2019,chn,xiamen,men,50,Adam Ondra,CZE,final,,
2019,chn,xiamen,men,51,Rudolph Ruana,USA,final,,
2019,chn,xiamen,men,52,Nicolas Collin,BEL,final,,
2019,chn,xiamen,men,53,Jernej Kruder,SLO,final,,
2019,chn,xiamen,men,54,Hannes Puman,SWE,final,,
2019,chn,xiamen,men,55,Anze Peharc,SLO,final,,
2019,chn,xiamen,men,56,Fedir Samoilov,UKR,final,,
2019,chn,xiamen,men,57,Tim Reuser,NED,final,,
2019,chn,xiamen,men,58,Alberto Ginés López,ESP,final,,
2019,chn,xiamen,men,59,Campbell Harrison,AUS,final,,
2019,chn,xiamen,men,60,Martin Stranik,CZE,final,,
2019,chn,xiamen,men,61,Romain Desgranges,FRA,final,,
2019,chn,xiamen,men,62,ZhaXi BianBa,CHN,final,,
2019,chn,xiamen,men,62,John Brosler,USA,final,,
2019,chn,xiamen,men,62,Nathaniel Coleman,USA,final,,
2019,chn,xiamen,men,62,Kai Harada,JPN,final,,
2019,fra,chamonix,women,1,YiLing SONG,CHN,final,99.000,
2019,fra,chamonix,women,2,Elizaveta Ivanova,RUS,final,,False start
2019,fra,chamonix,women,3,Aleksandra Kalucka,POL,final,7.661,
2019,fra,chamonix,women,4,Aries Susanti Rahayu,INA,final,,fall
2019,fra,chamonix,women,5,Anna Brozek,POL,final,7.970,
2019,fra,chamonix,women,6,Andrea Rojas,ECU,final,8.318,
2019,fra,chamonix,women,7,Patrycja Chudziak,POL,final,8.347,
2019,fra,chamonix,women,8,Mariia Krasavina,RUS,final,8.548,
2019,fra,chamonix,women,9,Iqomah Nurul,INA,final,8.352,
2019,fra,chamonix,women,10,Elena Remizova,RUS,final,8.366,
2019,fra,chamonix,women,11,MingWei NI,CHN,final,9.037,
2019,fra,chamonix,women,12,Alexandra Elmer,AUT,final,9.037,
2019,fra,chamonix,women,13,Capucine Viglione,FRA,final,9.090,
2019,fra,chamonix,women,14,Kseniia Petrova,RUS,final,9.282,
2019,fra,chamonix,women,15,Di Niu,CHN,final,9.676,
2019,fra,chamonix,women,16,Anouck Jaubert,FRA,final,,fall
2019,fra,chamonix,women,17,Assel Marlenova,KAZ,final,,
2019,fra,chamonix,women,18,Ekaterina Barashchuk,RUS,final,,
2019,fra,chamonix,women,19,Natalia Kalucka,POL,final,,
2019,fra,chamonix,women,20,Elena Krasovskaia,RUS,final,,
2019,fra,chamonix,women,21,Elisabetta Dalla Brida,ITA,final,,
2019,fra,chamonix,women,22,Kyra Condie,USA,final,,
2019,fra,chamonix,women,23,Rong JIANG,CHN,final,,
2019,fra,chamonix,women,24,Hung Ying Lee,TPE,final,,
2019,fra,chamonix,women,25,Futaba Ito,JPN,final,,
2019,fra,chamonix,women,26,Alannah Yip,CAN,final,,
2019,fra,chamonix,women,27,Sienna Kopf,USA,final,,
2019,fra,chamonix,women,28,Oceania Mackenzie,AUS,final,,
2019,fra,chamonix,women,29,Miho Nonaka,JPN,final,,
2019,fra,chamonix,women,30,Janja Garnbret,SLO,final,,
2019,fra,chamonix,women,31,Romane Fontelaye,FRA,final,,
2019,fra,chamonix,women,32,Julia Chanourdie,FRA,final,,
2019,fra,chamonix,women,33,Petra Klingler,SUI,final,,
2019,fra,chamonix,women,34,Elena Timofeeva,RUS,final,,
2019,fra,chamonix,women,35,Sol Sa,KOR,final,,
2019,fra,chamonix,women,36,Farnaz Esmaeilzadeh,IRI,final,,
2019,fra,chamonix,women,37,Akiyo Noguchi,JPN,final,,
2019,fra,chamonix,women,38,Shauna Coxsey,GBR,final,,
2019,fra,chamonix,women,39,Jessica Pilz,AUT,final,,
2019,fra,chamonix,women,40,Alejandra Contreras,CHI,final,,
2019,fra,chamonix,women,41,Brooke Raboutou,USA,final,,
2019,fra,chamonix,women,42,Chloe Caulier,BEL,final,,
2019,fra,chamonix,women,43,Victoire Andrier,FRA,final,,
2019,fra,chamonix,women,44,Iuliia Panteleeva,RUS,final,,
2019,fra,chamonix,women,45,Sandra Lettner,AUT,final,,
2019,fra,chamonix,women,46,Hana Krizova,CZE,final,,
2019,fra,chamonix,women,47,Nanako Kura,JPN,final,,
2019,fra,chamonix,women,48,Valentina Aguado,ARG,final,,
2019,fra,chamonix,women,49,Aurelia Sarisson,FRA,final,,
2019,fra,chamonix,women,50,Sofya Yokoyama,SUI,final,,
2019,fra,chamonix,women,51,Laura Rogora,ITA,final,,
2019,fra,chamonix,women,52,Emily Phillips,GBR,final,,
2019,fra,chamonix,women,53,Fitria Hartani,INA,final,,
2019,fra,chamonix,women,54,Urska Repusic,SLO,final,,
2019,fra,chamonix,women,55,Chaehyun Seo,KOR,final,,
2019,fra,chamonix,women,56,Lucie Watillon,BEL,final,,
2019,fra,chamonix,women,57,Margo Hayes,USA,final,,
2019,fra,chamonix,women,58,Muykuay Silva,CHI,final,,
2019,fra,chamonix,women,59,Sarah Tetzlaff,NZL,final,,
2019,fra,chamonix,women,60,Lan Kim,KOR,final,,
2019,fra,chamonix,women,61,Heloïse Doumont,BEL,final,,
2019,fra,chamonix,women,62,Mia Krampl,SLO,final,,
2019,fra,chamonix,women,63,Molly Thompson-Smith,GBR,final,,
2019,fra,chamonix,women,64,Ai Mori,JPN,final,,
2019,fra,chamonix,women,65,YueTong Zhang,CHN,final,,
2019,fra,chamonix,women,66,Ashima Shiraishi,USA,final,,
2019,fra,chamonix,women,67,Rebecca Frangos,CAN,final,,
2019,fra,chamonix,women,68,Nitsa Tvauri ,GEO,final,,
2019,fra,chamonix,women,69,Afra Hönig,GER,final,,
2019,fra,chamonix,women,70,Jennifer Marie De la torre ,MEX,final,,
2019,fra,chamonix,women,71,Maria Benach Zubero,ESP,final,,
2019,fra,chamonix,women,72,Rut Monsech Gasca,ESP,final,,
2019,fra,chamonix,women,73,Margarita Agambayeva,KAZ,final,,
2019,fra,chamonix,women,74,Vita Lukan,SLO,final,,
2019,fra,chamonix,women,75,Vanda Michalkova,SVK,final,,
2019,fra,chamonix,women,76,Bianca Magalhaes de Castro ,BRA,final,,
2019,fra,chamonix,women,77,Rachelle De Charmoy,RSA,final,,
2019,fra,chamonix,women,78,Amanda Speed,NZL,final,,
2019,fra,chamonix,women,79,Grace Crowley,AUS,final,,
2019,fra,chamonix,women,80,Lucinda Ann Stirling,AUS,final,,
2019,fra,chamonix,women,81,Azam Karami,IRI,final,,
2019,fra,chamonix,women,81,Kobra Lakzaiifar,IRI,final,,
2019,fra,chamonix,women,81,Tamara Kuznetsova,KAZ,final,,
2019,chn,chongqing,women,1,YiLing SONG,CHN,final,7.673,
2019,chn,chongqing,women,2,Aleksandra Miroslaw,POL,final,,fall
2019,chn,chongqing,women,3,Iuliia Kaplina,RUS,final,8.429,
2019,chn,chongqing,women,4,Anouck Jaubert,FRA,final,,fall
2019,chn,chongqing,women,5,Aries Susanti Rahayu,INA,final,7.429,
2019,chn,chongqing,women,6,Elena Timofeeva,RUS,final,7.934,
2019,chn,chongqing,women,7,Natalia Kalucka,POL,final,7.975,
2019,chn,chongqing,women,8,Anna Tsyganova,RUS,final,,fall
2019,chn,chongqing,women,9,Elizaveta Ivanova,RUS,final,7.672,
2019,chn,chongqing,women,10,Di Niu,CHN,final,8.065,
2019,chn,chongqing,women,11,Aurelia Sarisson,FRA,final,8.127,
2019,chn,chongqing,women,12,Iqomah Nurul,INA,final,8.274,
2019,chn,chongqing,women,13,PeiYang TIAN,CHN,final,8.281,
2019,chn,chongqing,women,14,Aleksandra Kalucka,POL,final,8.856,
2019,chn,chongqing,women,15,MingWei NI,CHN,final,8.913,
2019,chn,chongqing,women,16,Patrycja Chudziak,POL,final,10.740,
2019,chn,chongqing,women,17,HaiMei QIU,CHN,final,,
2019,chn,chongqing,women,18,Victoire Andrier,FRA,final,,
2019,chn,chongqing,women,19,Anna Brozek,POL,final,,
2019,chn,chongqing,women,20,Andrea Rojas,ECU,final,,
2019,chn,chongqing,women,21,CuiLian He,CHN,final,,
2019,chn,chongqing,women,22,Tetiana Kolkotina,UKR,final,,
2019,chn,chongqing,women,23,Ekaterina Barashchuk,RUS,final,,
2019,chn,chongqing,women,24,Rong JIANG,CHN,final,,
2019,chn,chongqing,women,25,Elena Krasovskaia,RUS,final,,
2019,chn,chongqing,women,26,Sol Sa,KOR,final,,
2019,chn,chongqing,women,27,Janja Garnbret,SLO,final,,
2019,chn,chongqing,women,28,Kyra Condie,USA,final,,
2019,chn,chongqing,women,29,Oceania Mackenzie,AUS,final,,
2019,chn,chongqing,women,30,Akiyo Noguchi,JPN,final,,
2019,chn,chongqing,women,31,Hung Ying Lee,TPE,final,,
2019,chn,chongqing,women,32,Sienna Kopf,USA,final,,
2019,chn,chongqing,women,33,Petra Klingler,SUI,final,,
2019,chn,chongqing,women,34,Alma Bestvater,GER,final,,
2019,chn,chongqing,women,35,Iuliia Panteleeva,RUS,final,,
2019,chn,chongqing,women,36,Julia Chanourdie,FRA,final,,
2019,chn,chongqing,women,37,Laura Stöckler,AUT,final,,
2019,chn,chongqing,women,38,Futaba Ito,JPN,final,,
2019,chn,chongqing,women,39,Chloe Caulier,BEL,final,,
2019,chn,chongqing,women,40,Valentina Aguado,ARG,final,,
2019,chn,chongqing,women,41,YueTong Zhang,CHN,final,,
2019,chn,chongqing,women,42,Manon Hily,FRA,final,,
2019,chn,chongqing,women,43,Viktoriia Meshkova,RUS,final,,
2019,chn,chongqing,women,44,Lucka Rakovec,SLO,final,,
2019,chn,chongqing,women,45,Fanny Gibert,FRA,final,,
2019,chn,chongqing,women,46,Jain Kim,KOR,final,,
2019,chn,chongqing,women,47,Elena Remizova,RUS,final,,
2019,chn,chongqing,women,48,Emily Phillips,GBR,final,,
2019,chn,chongqing,women,49,Katja Kadic,SLO,final,,
2019,chn,chongqing,women,50,Mao Nakamura,JPN,final,,
2019,chn,chongqing,women,51,Ievgeniia Kazbekova,UKR,final,,
2019,chn,chongqing,women,52,Sandra Lettner,AUT,final,,
